대표티켓번호,판매순번,주문상태,판매일,상품명,이용일시,장소명,총매수,최종정상매수,주문자명,휴대폰번호,금액,발권상태,회원여부,판매처,주문일시,공연ID,장르1,회원키
9000000000205,9000000000206,정상,20210110,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Rowan Parker 00079,000-0002-2749,45000,Y,Y,GS칼텍스 예울마루(mobile),20210110235345,210114_01,클래식,
9000000000207,9000000000208,부분취소,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,1,Avery Reed 00080,000-0002-2750,42500,Y,Y,GS칼텍스 예울마루(web),20201217140039,210114_01,클래식,00000002296
9000000000209,9000000000210,정상,20201231,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Morgan Reed 00081,000-0002-2751,70000,Y,N,GS칼텍스 예울마루(call),20201231113325,210114_01,클래식,
9000000000211,9000000000212,정상,20210102,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Jordan Reed 00082,000-0002-2752,30000,Y,Y,GS칼텍스 예울마루(mobile),20210102211708,210114_01,클래식,
9000000000213,9000000000214,정상,20210107,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,4,4,Riley Reed 00083,**,0,Y,N,GS칼텍스 예울마루,20210107155125,210114_01,클래식,
9000000000215,9000000000216,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Taylor Reed 00084,000-0002-2753,42500,Y,Y,GS칼텍스 예울마루(mobile),20201217143732,210114_01,클래식,00000001172
9000000000217,9000000000218,정상,20201226,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Casey Reed 00085,00000022754,85000,Y,Y,티켓모바일웹,20201226191738,210114_01,클래식,
9000000000219,9000000000220,정상,20201225,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Cameron Reed 00086,000-0002-2755,45000,Y,Y,GS칼텍스 예울마루(mobile),20201225191629,210114_01,클래식,00000016021
9000000000221,9000000000222,정상,20210105,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Rowan Reed 00087,000-0002-2688,90000,Y,Y,GS칼텍스 예울마루(mobile),20210105222222,210114_01,클래식,00000018802
9000000000223,9000000000224,정상,20201227,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Avery Hayes 00088,000-0002-2756,42500,Y,Y,GS칼텍스 예울마루(web),20201227234939,210114_01,클래식,00000016940
9000000000225,9000000000226,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,3,3,Morgan Hayes 00089,000-0002-2757,74000,Y,Y,GS칼텍스 예울마루(mobile),20201217144307,210114_01,클래식,00000013724
9000000000227,9000000000228,정상,20210105,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Jordan Hayes 00090,000-0002-2758,40000,Y,Y,GS칼텍스 예울마루(mobile),20210105215413,210114_01,클래식,00000009733
9000000000229,9000000000230,정상,20201224,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Riley Hayes 00091,00000022759,42500,Y,Y,티켓모바일웹,20201224150428,210114_01,클래식,
9000000000231,9000000000232,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,4,4,Taylor Hayes 00092,000-0002-2760,150000,Y,Y,GS칼텍스 예울마루(web),20201217162258,210114_01,클래식,00000014215
9000000000233,9000000000234,정상,20201219,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Casey Hayes 00093,00000022761,85000,Y,Y,티켓어플 아이폰,20201219123740,210114_01,클래식,
9000000000235,9000000000236,정상,20201229,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Cameron Hayes 00094,000-0002-2762,70000,Y,N,GS칼텍스 예울마루(call),20201229130942,210114_01,클래식,
9000000000237,9000000000238,정상,20201229,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Cameron Hayes 00094,000-0002-2763,70000,Y,N,GS칼텍스 예울마루(call),20201229114755,210114_01,클래식,
9000000000239,9000000000240,정상,20201219,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Rowan Hayes 00095,00000022764,42500,Y,Y,티켓어플 아이폰,20201219095820,210114_01,클래식,
9000000000241,9000000000242,정상,20210109,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Avery Bennett 00096,000-0002-2765,90000,Y,Y,GS칼텍스 예울마루(mobile),20210109221046,210114_01,클래식,
9000000000243,9000000000244,정상,20210105,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Morgan Bennett 00097,000-0002-2766,36000,Y,Y,GS칼텍스 예울마루(web),20210105170252,210114_01,클래식,
9000000000245,9000000000246,정상,20201218,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Jordan Bennett 00098,00000022767,34000,Y,Y,티켓어플 아이폰,20201218032015,210114_01,클래식,
9000000000247,9000000000248,정상,20210112,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Riley Bennett 00099,00000022768,100000,Y,Y,티켓모바일웹,20210112105642,210114_01,클래식,
9000000000249,9000000000250,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Taylor Bennett 00100,000-0002-2769,85000,Y,N,GS칼텍스 예울마루(call),20201217140706,210114_01,클래식,
9000000000251,9000000000252,정상,20201229,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,10,10,Casey Bennett 00101,000-0002-2770,350000,Y,N,GS칼텍스 예울마루(call),20201229130338,210114_01,클래식,
9000000000253,9000000000254,정상,20210105,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Cameron Bennett 00102,000-0002-2771,40000,Y,N,GS칼텍스 예울마루(call),20210105102414,210114_01,클래식,
9000000000255,9000000000256,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Rowan Bennett 00103,000-0002-2772,50000,Y,Y,GS칼텍스 예울마루(mobile),20201217141350,210114_01,클래식,
9000000000257,9000000000258,정상,20201218,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,3,3,Avery Ellis 00104,000-0002-2773,108000,Y,Y,GS칼텍스 예울마루(web),20201218174911,210114_01,클래식,00000008799
9000000000259,9000000000260,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Morgan Ellis 00105,000-0002-2774,42500,Y,Y,GS칼텍스 예울마루(web),20201217140635,210114_01,클래식,00000013641
9000000000261,9000000000262,정상,20210105,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Jordan Ellis 00106,000-0002-2775,35000,Y,N,GS칼텍스 예울마루(call),20210105172225,210114_01,클래식,
9000000000263,9000000000264,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Riley Ellis 00107,00000022776,85000,Y,Y,티켓모바일웹,20201217154451,210114_01,클래식,
9000000000265,9000000000266,정상,20201230,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Taylor Ellis 00108,00000022777,25500,Y,Y,엔에이치엔(주)(네이버 지식쇼핑-모바일),20201230222310,210114_01,클래식,
9000000000267,9000000000268,정상,20201230,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Taylor Ellis 00108,00000022778,51000,Y,Y,엔에이치엔(주)(네이버 지식쇼핑-모바일),20201230173607,210114_01,클래식,
9000000000269,9000000000270,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Casey Ellis 00109,000-0002-2779,42500,Y,Y,GS칼텍스 예울마루(web),20201217140244,210114_01,클래식,00000017967
9000000000271,9000000000272,정상,20210114,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Cameron Ellis 00110,**,60000,Y,N,GS칼텍스 예울마루,20210114185458,210114_01,클래식,
9000000000273,9000000000274,정상,20201231,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,2,2,Rowan Ellis 00111,000-0002-2780,90000,Y,Y,GS칼텍스 예울마루(mobile),20201231073610,210114_01,클래식,00000003987
9000000000275,9000000000276,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,4,4,Rowan Ellis 00111,000-0002-2780,150000,Y,Y,GS칼텍스 예울마루(mobile),20201217143615,210114_01,클래식,00000003987
9000000000277,9000000000278,정상,20201217,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,4,4,Rowan Ellis 00111,000-0002-2780,150000,Y,Y,GS칼텍스 예울마루(mobile),20201217143507,210114_01,클래식,00000003987
9000000000279,9000000000280,정상,20210112,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,Avery Foster 00112,000-0002-2781,45000,Y,Y,GS칼텍스 예울마루(mobile),20210112190238,210114_01,클래식,00000011267
9000000000281,9000000000282,정상,20210114,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,,**,40000,Y,N,GS칼텍스 예울마루,20210114192222,210114_01,클래식,
9000000000283,9000000000284,정상,20210114,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,,**,50000,Y,N,GS칼텍스 예울마루,20210114185853,210114_01,클래식,
9000000000285,9000000000286,정상,20210114,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,,**,50000,Y,N,GS칼텍스 예울마루,20210114183042,210114_01,클래식,
9000000000287,9000000000288,정상,20210114,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,,**,40000,Y,N,GS칼텍스 예울마루,20210114182347,210114_01,클래식,
9000000000289,9000000000290,정상,20210112,2021 GS칼텍스 예울마루 신년음악회 - 여수,20210114: 1930,GS칼텍스 예울마루 대극장,1,1,,**,50000,Y,Y,티켓어플 아이폰,20210112090636,210114_01,클래식,
,,,,,,,288,285,,,10534000,,,,,,,
9000000000291,9000000000292,정상,20210306,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Morgan Brooks 00001,000-0002-2660,35000,Y,N,GS칼텍스 예울마루(call),20210306090341,210319_01,클래식,
9000000000293,9000000000294,정상,20210313,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Morgan Foster 00113,000-0002-2782,45000,Y,Y,GS칼텍스 예울마루(mobile),20210313163502,210319_01,클래식,
9000000000295,9000000000296,부분취소,20210217,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,4,1,Riley Brooks 00003,000-0002-2662,45000,Y,Y,GS칼텍스 예울마루(mobile),20210217152848,210319_01,클래식,00000016708
9000000000297,9000000000298,정상,20210311,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Taylor Brooks 00004,000-0002-2663,45000,Y,Y,GS칼텍스 예울마루(mobile),20210311223234,210319_01,클래식,00000016515
9000000000299,9000000000300,정상,20210217,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Jordan Foster 00114,00000022783,42500,Y,Y,(주)인터파크 통합app,20210217140531,210319_01,클래식,
9000000000301,9000000000302,정상,20210217,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,2,2,Rowan Brooks 00007,000-0002-2666,85000,Y,Y,GS칼텍스 예울마루(web),20210217140837,210319_01,클래식,00000018722
9000000000303,9000000000304,정상,20210319,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Avery Parker 00008,**,35000,Y,N,GS칼텍스 예울마루,20210319141044,210319_01,클래식,
9000000000305,9000000000306,정상,20210316,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,2,2,Avery Parker 00008,000-0002-2784,70000,Y,N,GS칼텍스 예울마루(call),20210316151127,210319_01,클래식,
9000000000307,9000000000308,정상,20210305,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Avery Parker 00008,000-0002-2785,35000,Y,N,GS칼텍스 예울마루(call),20210305134454,210319_01,클래식,
9000000000309,9000000000310,정상,20210305,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,2,2,Avery Parker 00008,000-0002-2667,70000,Y,N,GS칼텍스 예울마루(call),20210305132859,210319_01,클래식,
9000000000311,9000000000312,정상,20210304,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,2,2,Avery Parker 00008,000-0002-2669,70000,Y,N,GS칼텍스 예울마루(call),20210304100411,210319_01,클래식,
9000000000313,9000000000314,정상,20210302,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,13,13,Avery Parker 00008,000-0002-2786,455000,Y,N,GS칼텍스 예울마루(call),20210302160440,210319_01,클래식,
9000000000315,9000000000316,정상,20210302,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Avery Parker 00008,000-0002-2670,35000,Y,N,GS칼텍스 예울마루(call),20210302160036,210319_01,클래식,
9000000000317,9000000000318,정상,20210217,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Morgan Parker 00009,00000022674,42500,Y,Y,티켓어플 아이폰,20210217140304,210319_01,클래식,00000001745
9000000000319,9000000000320,정상,20210217,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Morgan Reed 00017,000-0002-2683,42500,Y,Y,GS칼텍스 예울마루(web),20210217140403,210319_01,클래식,00000010824
9000000000321,9000000000322,정상,20210306,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,2,2,Riley Foster 00115,000-0002-2787,90000,Y,Y,GS칼텍스 예울마루(mobile),20210306190855,210319_01,클래식,00000013135
9000000000323,9000000000324,정상,20210316,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Taylor Foster 00116,000-0002-2788,35000,Y,N,GS칼텍스 예울마루(call),20210316114407,210319_01,클래식,00000006684
9000000000325,9000000000326,정상,20210316,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,2,2,Casey Foster 00117,000-0002-2789,90000,Y,Y,GS칼텍스 예울마루(web),20210316225901,210319_01,클래식,00000004216
9000000000327,9000000000328,정상,20210306,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,2,2,Casey Foster 00117,000-0002-2790,50000,Y,Y,GS칼텍스 예울마루(mobile),20210306134215,210319_01,클래식,00000016555
9000000000329,9000000000330,정상,20210312,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,1,1,Cameron Reed 00022,00000022791,50000,Y,Y,티켓모바일웹,20210312071032,210319_01,클래식,
9000000000331,9000000000332,정상,20210217,2021 예울마루 실내악페스티벌 스프링 콘서트〈비엔나의 로망스〉 - 여수,20210319: 1930,GS칼텍스 예울마루 대극장,5,5,Cameron Reed 00022,000-0002-2689,192500,Y,Y,GS칼텍스 예울마루(web),20210217140706,210319_01,클래식,00000009667
